stem,stem_genders,form,form_gender,case,number
avara,mfn,avarasyAs,f,5,s
avara,mfn,avarAByAm,f,5,d
avara,mfn,avarAByas,f,5,p
avara,mfn,avarasyAs,f,6,s
avara,mfn,avarayos,f,6,d
avara,mfn,avarAsAm,f,6,p
avara,mfn,avarasyAm,f,7,s
avara,mfn,avarayos,f,7,d
avara,mfn,avarAsu,f,7,p
avara,mfn,avarA,f,8,s
avara,mfn,avare,f,8,d
avara,mfn,avarAs,f,8,p
avara,mfn,avaram,n,1,s
avara,mfn,avare,n,1,d
avara,mfn,avarARi,n,1,p
avara,mfn,avaram,n,2,s
avara,mfn,avare,n,2,d
avara,mfn,avarARi,n,2,p
avara,mfn,avareRa,n,3,s
avara,mfn,avarAByAm,n,3,d
avara,mfn,avarEs,n,3,p
avara,mfn,avarasmE,n,4,s
avara,mfn,avarAByAm,n,4,d
avara,mfn,avareByas,n,4,p
avara,mfn,avarasmAt,n,5,s
avara,mfn,avarAByAm,n,5,d
avara,mfn,avareByas,n,5,p
avara,mfn,avarasya,n,6,s
avara,mfn,avarayos,n,6,d
avara,mfn,avarezAm,n,6,p
avara,mfn,avaram,n,7,s
avara,mfn,avare,n,7,d
avara,mfn,avarARi,n,7,p
avara,mfn,avaram,n,8,s
avara,mfn,avare,n,8,d
avara,mfn,avarARi,n,8,p
dakziRa,mfn,dakziRas,m,1,s
dakziRa,mfn,dakziRO,m,1,d
dakziRa,mfn,dakziRe,m,1,p
dakziRa,mfn,dakziRam,m,2,s
dakziRa,mfn,dakziRO,m,2,d
dakziRa,mfn,dakziRAn,m,2,p
dakziRa,mfn,dakziRena,m,3,s
dakziRa,mfn,dakziRAByAm,m,3,d
dakziRa,mfn,dakziREs,m,3,p
dakziRa,mfn,dakziRasmE,m,4,s
dakziRa,mfn,dakziRAByAm,m,4,d
dakziRa,mfn,dakziReByas,m,4,p
dakziRa,mfn,dakziRasmAt,m,5,s
dakziRa,mfn,dakziRAByAm,m,5,d
dakziRa,mfn,dakziReByas,m,5,p
dakziRa,mfn,dakziRasya,m,6,s
dakziRa,mfn,dakziRayos,m,6,d
dakziRa,mfn,dakziRezAm,m,6,p
dakziRa,mfn,dakziRasmin,m,7,s
dakziRa,mfn,dakziRayos,m,7,d
dakziRa,mfn,dakziRezu,m,7,p
dakziRa,mfn,dakziRas,m,8,s
dakziRa,mfn,dakziRO,m,8,d
dakziRa,mfn,dakziRe,m,8,p
dakziRa,mfn,dakziRA,f,1,s
dakziRa,mfn,dakziRe,f,1,d
dakziRa,mfn,dakziRAs,f,1,p
dakziRa,mfn,dakziRAm,f,2,s
dakziRa,mfn,dakziRe,f,2,d
dakziRa,mfn,dakziRAs,f,2,p
dakziRa,mfn,dakziRayA,f,3,s
dakziRa,mfn,dakziRAByAm,f,3,d
dakziRa,mfn,dakziRABis,f,3,p
dakziRa,mfn,dakziRasyE,f,4,s
dakziRa,mfn,dakziRAByAm,f,4,d
dakziRa,mfn,dakziRAByas,f,4,p
dakziRa,mfn,dakziRasyAs,f,5,s
dakziRa,mfn,dakziRAByAm,f,5,d
dakziRa,mfn,dakziRAByas,f,5,p
dakziRa,mfn,dakziRasyAs,f,6,s
dakziRa,mfn,dakziRayos,f,6,d
dakziRa,mfn,dakziRAsAm,f,6,p
dakziRa,mfn,dakziRasyAm,f,7,s
dakziRa,mfn,dakziRayos,f,7,d
dakziRa,mfn,dakziRAsu,f,7,p
dakziRa,mfn,dakziRA,f,8,s
dakziRa,mfn,dakziRe,f,8,d
dakziRa,mfn,dakziRAs,f,8,p
dakziRa,mfn,dakziRam,n,1,s
dakziRa,mfn,dakziRe,n,1,d
dakziRa,mfn,dakziRAni,n,1,p
dakziRa,mfn,dakziRam,n,2,s
dakziRa,mfn,dakziRe,n,2,d
dakziRa,mfn,dakziRAni,n,2,p
dakziRa,mfn,dakziRena,n,3,s
dakziRa,mfn,dakziRAByAm,n,3,d
dakziRa,mfn,dakziREs,n,3,p
dakziRa,mfn,dakziRasmE,n,4,s
dakziRa,mfn,dakziRAByAm,n,4,d
dakziRa,mfn,dakziReByas,n,4,p
dakziRa,mfn,dakziRasmAt,n,5,s
dakziRa,mfn,dakziRAByAm,n,5,d
dakziRa,mfn,dakziReByas,n,5,p
dakziRa,mfn,dakziRasya,n,6,s
dakziRa,mfn,dakziRayos,n,6,d
dakziRa,mfn,dakziRezAm,n,6,p
dakziRa,mfn,dakziRam,n,7,s
dakziRa,mfn,dakziRe,n,7,d
dakziRa,mfn,dakziRAni,n,7,p
dakziRa,mfn,dakziRam,n,8,s
dakziRa,mfn,dakziRe,n,8,d
dakziRa,mfn,dakziRAni,n,8,p
uttara,mfn,uttaras,m,1,s
uttara,mfn,uttarO,m,1,d
uttara,mfn,uttare,m,1,p
uttara,mfn,uttaram,m,2,s
uttara,mfn,uttarO,m,2,d
uttara,mfn,uttarAn,m,2,p
uttara,mfn,uttareRa,m,3,s
uttara,mfn,uttarAByAm,m,3,d
uttara,mfn,uttarEs,m,3,p
uttara,mfn,uttarasmE,m,4,s
uttara,mfn,uttarAByAm,m,4,d
uttara,mfn,uttareByas,m,4,p
uttara,mfn,uttarasmAt,m,5,s
uttara,mfn,uttarAByAm,m,5,d
uttara,mfn,uttareByas,m,5,p
uttara,mfn,uttarasya,m,6,s
uttara,mfn,uttarayos,m,6,d
uttara,mfn,uttarezAm,m,6,p
uttara,mfn,uttarasmin,m,7,s
uttara,mfn,uttarayos,m,7,d
uttara,mfn,uttarezu,m,7,p
uttara,mfn,uttaras,m,8,s
uttara,mfn,uttarO,m,8,d
uttara,mfn,uttare,m,8,p
uttara,mfn,uttarA,f,1,s
uttara,mfn,uttare,f,1,d
uttara,mfn,uttarAs,f,1,p
uttara,mfn,uttarAm,f,2,s
uttara,mfn,uttare,f,2,d
uttara,mfn,uttarAs,f,2,p
uttara,mfn,uttarayA,f,3,s
uttara,mfn,uttarAByAm,f,3,d
uttara,mfn,uttarABis,f,3,p
uttara,mfn,uttarasyE,f,4,s
uttara,mfn,uttarAByAm,f,4,d
uttara,mfn,uttarAByas,f,4,p
uttara,mfn,uttarasyAs,f,5,s
uttara,mfn,uttarAByAm,f,5,d
uttara,mfn,uttarAByas,f,5,p
uttara,mfn,uttarasyAs,f,6,s
uttara,mfn,uttarayos,f,6,d
uttara,mfn,uttarAsAm,f,6,p
uttara,mfn,uttarasyAm,f,7,s
uttara,mfn,uttarayos,f,7,d
uttara,mfn,uttarAsu,f,7,p
uttara,mfn,uttarA,f,8,s
uttara,mfn,uttare,f,8,d
uttara,mfn,uttarAs,f,8,p
uttara,mfn,uttaram,n,1,s
uttara,mfn,uttare,n,1,d
uttara,mfn,uttarARi,n,1,p
uttara,mfn,uttaram,n,2,s
uttara,mfn,uttare,n,2,d
uttara,mfn,uttarARi,n,2,p
uttara,mfn,uttareRa,n,3,s
uttara,mfn,uttarAByAm,n,3,d
uttara,mfn,uttarEs,n,3,p
uttara,mfn,uttarasmE,n,4,s
uttara,mfn,uttarAByAm,n,4,d
uttara,mfn,uttareByas,n,4,p
uttara,mfn,uttarasmAt,n,5,s
uttara,mfn,uttarAByAm,n,5,d
uttara,mfn,uttareByas,n,5,p
uttara,mfn,uttarasya,n,6,s
uttara,mfn,uttarayos,n,6,d
uttara,mfn,uttarezAm,n,6,p
uttara,mfn,uttaram,n,7,s
uttara,mfn,uttare,n,7,d
uttara,mfn,uttarARi,n,7,p
uttara,mfn,uttaram,n,8,s
uttara,mfn,uttare,n,8,d
uttara,mfn,uttarARi,n,8,p
apara,mfn,aparas,m,1,s
apara,mfn,aparO,m,1,d
apara,mfn,apare,m,1,p
apara,mfn,aparam,m,2,s
apara,mfn,aparO,m,2,d
apara,mfn,aparAn,m,2,p
apara,mfn,apareRa,m,3,s
apara,mfn,aparAByAm,m,3,d
apara,mfn,aparEs,m,3,p
apara,mfn,aparasmE,m,4,s
apara,mfn,aparAByAm,m,4,d
apara,mfn,apareByas,m,4,p
apara,mfn,aparasmAt,m,5,s
apara,mfn,aparAByAm,m,5,d
apara,mfn,apareByas,m,5,p
apara,mfn,aparasya,m,6,s
apara,mfn,aparayos,m,6,d
apara,mfn,aparezAm,m,6,p
apara,mfn,aparasmin,m,7,s
apara,mfn,aparayos,m,7,d
apara,mfn,aparezu,m,7,p
apara,mfn,aparas,m,8,s
apara,mfn,aparO,m,8,d
apara,mfn,apare,m,8,p
apara,mfn,aparA,f,1,s
apara,mfn,apare,f,1,d
apara,mfn,aparAs,f,1,p
apara,mfn,aparAm,f,2,s
apara,mfn,apare,f,2,d
apara,mfn,aparAs,f,2,p
apara,mfn,aparayA,f,3,s
apara,mfn,aparAByAm,f,3,d
apara,mfn,aparABis,f,3,p
apara,mfn,aparasyE,f,4,s
apara,mfn,aparAByAm,f,4,d
apara,mfn,aparAByas,f,4,p
apara,mfn,aparasyAs,f,5,s
apara,mfn,aparAByAm,f,5,d
apara,mfn,aparAByas,f,5,p
apara,mfn,aparasyAs,f,6,s
apara,mfn,aparayos,f,6,d
apara,mfn,aparAsAm,f,6,p
apara,mfn,aparasyAm,f,7,s
apara,mfn,aparayos,f,7,d
apara,mfn,aparAsu,f,7,p
apara,mfn,aparA,f,8,s
apara,mfn,apare,f,8,d
apara,mfn,aparAs,f,8,p
apara,mfn,aparam,n,1,s
apara,mfn,apare,n,1,d
apara,mfn,aparARi,n,1,p
apara,mfn,aparam,n,2,s
apara,mfn,apare,n,2,d
apara,mfn,aparARi,n,2,p
apara,mfn,apareRa,n,3,s
apara,mfn,aparAByAm,n,3,d
apara,mfn,aparEs,n,3,p
apara,mfn,aparasmE,n,4,s
apara,mfn,aparAByAm,n,4,d
apara,mfn,apareByas,n,4,p
apara,mfn,aparasmAt,n,5,s
apara,mfn,aparAByAm,n,5,d
apara,mfn,apareByas,n,5,p
apara,mfn,aparasya,n,6,s
apara,mfn,aparayos,n,6,d
apara,mfn,aparezAm,n,6,p
apara,mfn,aparam,n,7,s
apara,mfn,apare,n,7,d
apara,mfn,aparARi,n,7,p
apara,mfn,aparam,n,8,s
apara,mfn,apare,n,8,d
apara,mfn,aparARi,n,8,p
aDara,mfn,aDaras,m,1,s
aDara,mfn,aDarO,m,1,d
aDara,mfn,aDare,m,1,p
aDara,mfn,aDaram,m,2,s
aDara,mfn,aDarO,m,2,d
aDara,mfn,aDarAn,m,2,p
aDara,mfn,aDareRa,m,3,s
aDara,mfn,aDarAByAm,m,3,d
aDara,mfn,aDarEs,m,3,p
aDara,mfn,aDarasmE,m,4,s
aDara,mfn,aDarAByAm,m,4,d
aDara,mfn,aDareByas,m,4,p
aDara,mfn,aDarasmAt,m,5,s
aDara,mfn,aDarAByAm,m,5,d
aDara,mfn,aDareByas,m,5,p
aDara,mfn,aDarasya,m,6,s
aDara,mfn,aDarayos,m,6,d
aDara,mfn,aDarezAm,m,6,p
aDara,mfn,aDarasmin,m,7,s
aDara,mfn,aDarayos,m,7,d
aDara,mfn,aDarezu,m,7,p
aDara,mfn,aDaras,m,8,s
aDara,mfn,aDarO,m,8,d
aDara,mfn,aDare,m,8,p
aDara,mfn,aDarA,f,1,s
aDara,mfn,aDare,f,1,d
aDara,mfn,aDarAs,f,1,p
aDara,mfn,aDarAm,f,2,s
aDara,mfn,aDare,f,2,d
aDara,mfn,aDarAs,f,2,p
aDara,mfn,aDarayA,f,3,s
aDara,mfn,aDarAByAm,f,3,d
aDara,mfn,aDarABis,f,3,p
aDara,mfn,aDarasyE,f,4,s
aDara,mfn,aDarAByAm,f,4,d
aDara,mfn,aDarAByas,f,4,p
aDara,mfn,aDarasyAs,f,5,s
aDara,mfn,aDarAByAm,f,5,d
aDara,mfn,aDarAByas,f,5,p
aDara,mfn,aDarasyAs,f,6,s
aDara,mfn,aDarayos,f,6,d
aDara,mfn,aDarAsAm,f,6,p
aDara,mfn,aDarasyAm,f,7,s
aDara,mfn,aDarayos,f,7,d
aDara,mfn,aDarAsu,f,7,p
aDara,mfn,aDarA,f,8,s
aDara,mfn,aDare,f,8,d
aDara,mfn,aDarAs,f,8,p
aDara,mfn,aDaram,n,1,s
aDara,mfn,aDare,n,1,d
aDara,mfn,aDarARi,n,1,p
aDara,mfn,aDaram,n,2,s
aDara,mfn,aDare,n,2,d
aDara,mfn,aDarARi,n,2,p
aDara,mfn,aDareRa,n,3,s
aDara,mfn,aDarAByAm,n,3,d
aDara,mfn,aDarEs,n,3,p
aDara,mfn,aDarasmE,n,4,s
aDara,mfn,aDarAByAm,n,4,d
aDara,mfn,aDareByas,n,4,p
aDara,mfn,aDarasmAt,n,5,s
aDara,mfn,aDarAByAm,n,5,d
aDara,mfn,aDareByas,n,5,p
aDara,mfn,aDarasya,n,6,s
aDara,mfn,aDarayos,n,6,d
aDara,mfn,aDarezAm,n,6,p
aDara,mfn,aDaram,n,7,s
aDara,mfn,aDare,n,7,d
aDara,mfn,aDarARi,n,7,p
aDara,mfn,aDaram,n,8,s
aDara,mfn,aDare,n,8,d
aDara,mfn,aDarARi,n,8,p
sva,mfn,svas,m,1,s
sva,mfn,svO,m,1,d
sva,mfn,sve,m,1,p
sva,mfn,svam,m,2,s
sva,mfn,svO,m,2,d
sva,mfn,svAn,m,2,p
sva,mfn,svena,m,3,s
sva,mfn,svAByAm,m,3,d
sva,mfn,svEs,m,3,p
sva,mfn,svasmE,m,4,s
sva,mfn,svAByAm,m,4,d
sva,mfn,sveByas,m,4,p
sva,mfn,svasmAt,m,5,s
sva,mfn,svAByAm,m,5,d
sva,mfn,sveByas,m,5,p
sva,mfn,svasya,m,6,s
sva,mfn,svayos,m,6,d
sva,mfn,svezAm,m,6,p
sva,mfn,svasmin,m,7,s
sva,mfn,svayos,m,7,d
sva,mfn,svezu,m,7,p
sva,mfn,svas,m,8,s
sva,mfn,svO,m,8,d
sva,mfn,sve,m,8,p
sva,mfn,svA,f,1,s
sva,mfn,sve,f,1,d
sva,mfn,svAs,f,1,p
sva,mfn,svAm,f,2,s
sva,mfn,sve,f,2,d
sva,mfn,svAs,f,2,p
sva,mfn,svayA,f,3,s
sva,mfn,svAByAm,f,3,d
sva,mfn,svABis,f,3,p
sva,mfn,svasyE,f,4,s
sva,mfn,svAByAm,f,4,d
sva,mfn,svAByas,f,4,p
sva,mfn,svasyAs,f,5,s
sva,mfn,svAByAm,f,5,d
sva,mfn,svAByas,f,5,p
sva,mfn,svasyAs,f,6,s
sva,mfn,svayos,f,6,d
sva,mfn,svAsAm,f,6,p
sva,mfn,svasyAm,f,7,s
sva,mfn,svayos,f,7,d
sva,mfn,svAsu,f,7,p
sva,mfn,svA,f,8,s
sva,mfn,sve,f,8,d
sva,mfn,svAs,f,8,p
sva,mfn,svam,n,1,s
sva,mfn,sve,n,1,d
sva,mfn,svAni,n,1,p
sva,mfn,svam,n,2,s
sva,mfn,sve,n,2,d
sva,mfn,svAni,n,2,p
sva,mfn,svena,n,3,s
sva,mfn,svAByAm,n,3,d
sva,mfn,svEs,n,3,p
sva,mfn,svasmE,n,4,s
sva,mfn,svAByAm,n,4,d
sva,mfn,sveByas,n,4,p
sva,mfn,svasmAt,n,5,s
sva,mfn,svAByAm,n,5,d
sva,mfn,sveByas,n,5,p
sva,mfn,svasya,n,6,s
sva,mfn,svayos,n,6,d
sva,mfn,svezAm,n,6,p
sva,mfn,svam,n,7,s
sva,mfn,sve,n,7,d
sva,mfn,svAni,n,7,p
sva,mfn,svam,n,8,s
sva,mfn,sve,n,8,d
sva,mfn,svAni,n,8,p
antara,mfn,antaras,m,1,s
antara,mfn,antarO,m,1,d
antara,mfn,antare,m,1,p
antara,mfn,antaram,m,2,s
antara,mfn,antarO,m,2,d
antara,mfn,antarAn,m,2,p
antara,mfn,antareRa,m,3,s
antara,mfn,antarAByAm,m,3,d
antara,mfn,antarEs,m,3,p
antara,mfn,antarasmE,m,4,s
antara,mfn,antarAByAm,m,4,d
antara,mfn,antareByas,m,4,p
antara,mfn,antarasmAt,m,5,s
antara,mfn,antarAByAm,m,5,d
antara,mfn,antareByas,m,5,p
antara,mfn,antarasya,m,6,s
antara,mfn,antarayos,m,6,d
antara,mfn,antarezAm,m,6,p
antara,mfn,antarasmin,m,7,s
antara,mfn,antarayos,m,7,d
antara,mfn,antarezu,m,7,p
antara,mfn,antaras,m,8,s
antara,mfn,antarO,m,8,d
antara,mfn,antare,m,8,p
antara,mfn,antarA,f,1,s
antara,mfn,antare,f,1,d
antara,mfn,antarAs,f,1,p
antara,mfn,antarAm,f,2,s
antara,mfn,antare,f,2,d
antara,mfn,antarAs,f,2,p
antara,mfn,antarayA,f,3,s
antara,mfn,antarAByAm,f,3,d
antara,mfn,antarABis,f,3,p
antara,mfn,antarasyE,f,4,s
antara,mfn,antarAByAm,f,4,d
antara,mfn,antarAByas,f,4,p
antara,mfn,antarasyAs,f,5,s
antara,mfn,antarAByAm,f,5,d
antara,mfn,antarAByas,f,5,p
antara,mfn,antarasyAs,f,6,s
antara,mfn,antarayos,f,6,d
antara,mfn,antarAsAm,f,6,p
antara,mfn,antarasyAm,f,7,s
antara,mfn,antarayos,f,7,d
antara,mfn,antarAsu,f,7,p
antara,mfn,antarA,f,8,s
antara,mfn,antare,f,8,d
antara,mfn,antarAs,f,8,p
antara,mfn,antaram,n,1,s
antara,mfn,antare,n,1,d
antara,mfn,antarARi,n,1,p
antara,mfn,antaram,n,2,s
antara,mfn,antare,n,2,d
antara,mfn,antarARi,n,2,p
antara,mfn,antareRa,n,3,s
antara,mfn,antarAByAm,n,3,d
antara,mfn,antarEs,n,3,p
antara,mfn,antarasmE,n,4,s
antara,mfn,antarAByAm,n,4,d
antara,mfn,antareByas,n,4,p
antara,mfn,antarasmAt,n,5,s
antara,mfn,antarAByAm,n,5,d
antara,mfn,antareByas,n,5,p
antara,mfn,antarasya,n,6,s
antara,mfn,antarayos,n,6,d
antara,mfn,antarezAm,n,6,p
antara,mfn,antaram,n,7,s
antara,mfn,antare,n,7,d
antara,mfn,antarARi,n,7,p
antara,mfn,antaram,n,8,s
antara,mfn,antare,n,8,d
antara,mfn,antarARi,n,8,p
eka,mfn,ekas,m,1,s
eka,mfn,ekO,m,1,d
eka,mfn,eke,m,1,p
eka,mfn,ekam,m,2,s
eka,mfn,ekO,m,2,d
eka,mfn,ekAn,m,2,p
eka,mfn,ekena,m,3,s
eka,mfn,ekAByAm,m,3,d
eka,mfn,ekEs,m,3,p
eka,mfn,ekasmE,m,4,s
eka,mfn,ekAByAm,m,4,d
eka,mfn,ekeByas,m,4,p
eka,mfn,ekasmAt,m,5,s
eka,mfn,ekAByAm,m,5,d
eka,mfn,ekeByas,m,5,p
eka,mfn,ekasya,m,6,s
eka,mfn,ekayos,m,6,d
eka,mfn,ekezAm,m,6,p
eka,mfn,ekasmin,m,7,s
eka,mfn,ekayos,m,7,d
eka,mfn,ekezu,m,7,p
eka,mfn,ekas,m,8,s
eka,mfn,ekO,m,8,d
eka,mfn,eke,m,8,p
eka,mfn,ekA,f,1,s
eka,mfn,eke,f,1,d
eka,mfn,ekAs,f,1,p
eka,mfn,ekAm,f,2,s
eka,mfn,eke,f,2,d
eka,mfn,ekAs,f,2,p
eka,mfn,ekayA,f,3,s
eka,mfn,ekAByAm,f,3,d
eka,mfn,ekABis,f,3,p
eka,mfn,ekasyE,f,4,s
eka,mfn,ekAByAm,f,4,d
eka,mfn,ekAByas,f,4,p
eka,mfn,ekasyAs,f,5,s
eka,mfn,ekAByAm,f,5,d
eka,mfn,ekAByas,f,5,p
eka,mfn,ekasyAs,f,6,s
eka,mfn,ekayos,f,6,d
eka,mfn,ekAsAm,f,6,p
eka,mfn,ekasyAm,f,7,s
eka,mfn,ekayos,f,7,d
eka,mfn,ekAsu,f,7,p
eka,mfn,ekA,f,8,s
eka,mfn,eke,f,8,d
eka,mfn,ekAs,f,8,p
eka,mfn,ekam,n,1,s
eka,mfn,eke,n,1,d
eka,mfn,ekAni,n,1,p
eka,mfn,ekam,n,2,s
eka,mfn,eke,n,2,d
eka,mfn,ekAni,n,2,p
eka,mfn,ekena,n,3,s
eka,mfn,ekAByAm,n,3,d
eka,mfn,ekEs,n,3,p
eka,mfn,ekasmE,n,4,s
eka,mfn,ekAByAm,n,4,d
eka,mfn,ekeByas,n,4,p
eka,mfn,ekasmAt,n,5,s
eka,mfn,ekAByAm,n,5,d
eka,mfn,ekeByas,n,5,p
eka,mfn,ekasya,n,6,s
eka,mfn,ekayos,n,6,d
eka,mfn,ekezAm,n,6,p
eka,mfn,ekam,n,7,s
eka,mfn,eke,n,7,d
eka,mfn,ekAni,n,7,p
eka,mfn,ekam,n,8,s
eka,mfn,eke,n,8,d
eka,mfn,ekAni,n,8,p
dvi,mfn,dvO,m,1,d
dvi,mfn,dvO,m,2,d
dvi,mfn,dvAByAm,m,3,d
dvi,mfn,dvAByAm,m,4,d
dvi,mfn,dvAByAm,m,5,d
dvi,mfn,dvayos,m,6,d
dvi,mfn,dvayos,m,7,d
dvi,mfn,dvO,m,8,d
dvi,mfn,dve,f,1,d
dvi,mfn,dve,f,2,d
dvi,mfn,dvAByAm,f,3,d
dvi,mfn,dvAByAm,f,4,d
dvi,mfn,dvAByAm,f,5,d
dvi,mfn,dvayos,f,6,d
dvi,mfn,dvayos,f,7,d
dvi,mfn,dve,f,8,d
dvi,mfn,dve,n,1,d
dvi,mfn,dve,n,2,d
dvi,mfn,dvAByAm,n,3,d
dvi,mfn,dvAByAm,n,4,d
dvi,mfn,dvAByAm,n,5,d
dvi,mfn,dvayos,n,6,d
dvi,mfn,dve,n,7,d
dvi,mfn,dve,n,8,d
